0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-definitions-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-mail-setting.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-logging-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-cache-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-jcr-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-audit-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-info.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-groovy-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-message-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-publishing-tools.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-security-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/widgetsets/info.magnolia.widgetset.MagnoliaWidgetSet/deferredjs/AC4DE99A2EC9EA03C88E0C05CC914CB0/2.cache.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/VAADIN/appicons/icon-resource-files-app.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "POST /magnoliaAuthor/.magnolia/admincentral/UIDL/?v-uiId=0 HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "POST /magnoliaAuthor/.magnolia/admincentral/UIDL/?v-uiId=0 HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:12:13 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/PUSH?v-uiId=0&v-pushId=956e2fc4-db04-4be2-b767-4102fd8e62f3&X-Atmosphere-tracking-id=0&X-Atmosphere-Framework=2.3.2.vaadin2-javascript&X-Atmosphere-Transport=long-polling&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson%3B%20charset%3DUTF-8&X-atmo-protocol=true&_=1655881932976 HTTP/1.1" 200 2111
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:13:14 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/PUSH?v-uiId=0&v-pushId=956e2fc4-db04-4be2-b767-4102fd8e62f3&X-Atmosphere-tracking-id=0a3f39f5-aeba-4a3b-9dd4-21f0cad48ac4&X-Atmosphere-Framework=2.3.2.vaadin2-javascript&X-Atmosphere-Transport=long-polling&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson%3B%20charset%3DUTF-8&X-atmo-protocol=true&_=1655881934053 HTTP/1.1" 200 2069
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:13:42 +0200] "POST /magnoliaAuthor/.magnolia/admincentral/HEARTBEAT/?v-uiId=0 HTTP/1.1" 200 20
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:14:14 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/PUSH?v-uiId=0&v-pushId=956e2fc4-db04-4be2-b767-4102fd8e62f3&X-Atmosphere-tracking-id=0a3f39f5-aeba-4a3b-9dd4-21f0cad48ac4&X-Atmosphere-Framework=2.3.2.vaadin2-javascript&X-Atmosphere-Transport=long-polling&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson%3B%20charset%3DUTF-8&X-atmo-protocol=true&_=1655881994125 HTTP/1.1" 200 2069
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:15:12 +0200] "POST /magnoliaAuthor/.magnolia/admincentral/HEARTBEAT/?v-uiId=0 HTTP/1.1" 200 20
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:15:14 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/PUSH?v-uiId=0&v-pushId=956e2fc4-db04-4be2-b767-4102fd8e62f3&X-Atmosphere-tracking-id=0a3f39f5-aeba-4a3b-9dd4-21f0cad48ac4&X-Atmosphere-Framework=2.3.2.vaadin2-javascript&X-Atmosphere-Transport=long-polling&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson%3B%20charset%3DUTF-8&X-atmo-protocol=true&_=1655882054230 HTTP/1.1" 200 2069
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:16:14 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/PUSH?v-uiId=0&v-pushId=956e2fc4-db04-4be2-b767-4102fd8e62f3&X-Atmosphere-tracking-id=0a3f39f5-aeba-4a3b-9dd4-21f0cad48ac4&X-Atmosphere-Framework=2.3.2.vaadin2-javascript&X-Atmosphere-Transport=long-polling&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson%3B%20charset%3DUTF-8&X-atmo-protocol=true&_=1655882114335 HTTP/1.1" 200 2069
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:16:42 +0200] "POST /magnoliaAuthor/.magnolia/admincentral/HEARTBEAT/?v-uiId=0 HTTP/1.1" 200 20
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:17:14 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/PUSH?v-uiId=0&v-pushId=956e2fc4-db04-4be2-b767-4102fd8e62f3&X-Atmosphere-tracking-id=0a3f39f5-aeba-4a3b-9dd4-21f0cad48ac4&X-Atmosphere-Framework=2.3.2.vaadin2-javascript&X-Atmosphere-Transport=long-polling&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson%3B%20charset%3DUTF-8&X-atmo-protocol=true&_=1655882174448 HTTP/1.1" 200 2069
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:17:53 +0200] "POST /magnoliaAuthor/.magnolia/admincentral/UIDL/?v-uiId=0 HTTP/1.1" 200 145
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:18:13 +0200] "POST /magnoliaAuthor/.magnolia/admincentral/HEARTBEAT/?v-uiId=0 HTTP/1.1" 200 20
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:18:14 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/PUSH?v-uiId=0&v-pushId=956e2fc4-db04-4be2-b767-4102fd8e62f3&X-Atmosphere-tracking-id=0a3f39f5-aeba-4a3b-9dd4-21f0cad48ac4&X-Atmosphere-Framework=2.3.2.vaadin2-javascript&X-Atmosphere-Transport=long-polling&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson%3B%20charset%3DUTF-8&X-atmo-protocol=true&_=1655882234561 HTTP/1.1" 200 2069
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:19:14 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/PUSH?v-uiId=0&v-pushId=956e2fc4-db04-4be2-b767-4102fd8e62f3&X-Atmosphere-tracking-id=0a3f39f5-aeba-4a3b-9dd4-21f0cad48ac4&X-Atmosphere-Framework=2.3.2.vaadin2-javascript&X-Atmosphere-Transport=long-polling&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson%3B%20charset%3DUTF-8&X-atmo-protocol=true&_=1655882294665 HTTP/1.1" 200 2069
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:19:44 +0200] "POST /magnoliaAuthor/.magnolia/admincentral/HEARTBEAT/?v-uiId=0 HTTP/1.1" 200 20
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:20:14 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/PUSH?v-uiId=0&v-pushId=956e2fc4-db04-4be2-b767-4102fd8e62f3&X-Atmosphere-tracking-id=0a3f39f5-aeba-4a3b-9dd4-21f0cad48ac4&X-Atmosphere-Framework=2.3.2.vaadin2-javascript&X-Atmosphere-Transport=long-polling&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson%3B%20charset%3DUTF-8&X-atmo-protocol=true&_=1655882354674 HTTP/1.1" 200 2069
0:0:0:0:0:0:0:1 - - [22/Jun/2022:09:21:14 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/PUSH?v-uiId=0&v-pushId=956e2fc4-db04-4be2-b767-4102fd8e62f3&X-Atmosphere-tracking-id=0a3f39f5-aeba-4a3b-9dd4-21f0cad48ac4&X-Atmosphere-Framework=2.3.2.vaadin2-javascript&X-Atmosphere-Transport=long-polling&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson%3B%20charset%3DUTF-8&X-atmo-protocol=true&_=1655882414817 HTTP/1.1" 200 2069
