0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:13 +0200] "GET /magnoliaAuthor/.resources/defaultMagnoliaLoginForm/img/user-public.svg HTTP/1.1" 200 617
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:13 +0200] "GET /magnoliaAuthor/.resources/defaultMagnoliaLoginForm/fonts/Roboto-Regular.woff2 HTTP/1.1" 200 64701
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:13 +0200] "GET /magnoliaAuthor/.resources/defaultMagnoliaLoginForm/fonts/Roboto-Light.woff2 HTTP/1.1" 200 64389
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:13 +0200] "GET /magnoliaAuthor/.resources/defaultMagnoliaLoginForm/img/background.png HTTP/1.1" 200 861726
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:21 +0200] "POST /magnoliaAuthor/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:21 +0200] "GET /magnoliaAuthor/;jsessionid=2DE002C1BA99A553B30D2AE9E8EAAF82 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:21 +0200] "GET /magnoliaAuthor/.magnolia/admincentral HTTP/1.1" 200 944
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:21 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/APP/PUBLISHED/jquery-migrate-3.3.2.min.js HTTP/1.1" 200 4169
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:21 +0200] "GET /magnoliaAuthor/.magnolia/admincentral/APP/PUBLISHED/jquery-3.6.0.min.js HTTP/1.1" 200 30947
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:21 +0200] "GET /magnoliaAuthor/VAADIN/vaadinPush.js?v=8.15.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:21 +0200] "GET /magnoliaAuthor/VAADIN/vaadinBootstrap.js?v=8.15.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:21 +0200] "GET /magnoliaAuthor/VAADIN/themes/resurface-admincentral/styles.css?v=8.15.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:21 +0200] "GET /magnoliaAuthor/VAADIN/widgetsets/info.magnolia.widgetset.MagnoliaWidgetSet/info.magnolia.widgetset.MagnoliaWidgetSet.nocache.js?1656919461524 HTTP/1.1" 200 4439
0:0:0:0:0:0:0:1 - - [04/Jul/2022:09:24:21 +0200] "GET /magnoliaAuthor/VAADIN/widgetsets/info.magnolia.widgetset.MagnoliaWidgetSet/vaadin-combobox-multiselect/styles.css HTTP/1.1" 304 -
